task_id,repository_folder,soft_name_match,soft_name_token_f1,pred_use_case_name,gold_use_case_name
usecase_v1_0167,mehmetpekdemir__Library-Management-System,0,0.0,,Manage publishers
usecase_v1_0168,RameshMF__library-management-system,0,0.0,,Manage book catalog
usecase_v1_0169,RameshMF__library-management-system,0,0.0,,Register library user
usecase_v1_0170,RameshMF__library-management-system,0,0.0,,List library users
usecase_v1_0171,RameshMF__library-management-system,0,0.0,,Borrow book
usecase_v1_0172,RameshMF__library-management-system,0,0.0,,Return book
usecase_v1_0173,RameshMF__library-management-system,0,0.0,,View book detail
usecase_v1_0174,JacksonGao1999__StudentManagement,0,0.0,,List students with pagination
usecase_v1_0175,JacksonGao1999__StudentManagement,0,0.0,,Validate student name
usecase_v1_0176,JacksonGao1999__StudentManagement,0,0.0,,Create student
usecase_v1_0177,JacksonGao1999__StudentManagement,0,0.0,,View and update student
usecase_v1_0178,JacksonGao1999__StudentManagement,0,0.0,,Delete students
usecase_v1_0179,JacksonGao1999__StudentManagement,0,0.0,,Load department options
usecase_v1_0180,Asitha123__Java-Spring-boot-Student-Management-System,0,0.0,,List students
usecase_v1_0181,Asitha123__Java-Spring-boot-Student-Management-System,0,0.0,,Open student create or edit form
usecase_v1_0182,Asitha123__Java-Spring-boot-Student-Management-System,0,0.0,,Save student
usecase_v1_0183,Asitha123__Java-Spring-boot-Student-Management-System,0,0.0,,Delete student
