task_id,repository_folder,model,run_name,prompt_version,exact_name_match,substring_name_match,name_token_f1,description_token_f1,parse_error,runtime_error,pred_use_case_name,gold_use_case_name
usecase_v1_0060,openfun__marsha,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.8571,0.8421,,,Start live video session,Start live session
usecase_v1_0061,openfun__marsha,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.0,0.32,,,Manage video recording,Stop and harvest live session
usecase_v1_0062,openfun__marsha,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.5714,0.2308,,,Send xAPI statement,Send video analytics statement
usecase_v1_0063,openfun__marsha,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.0,0.0952,,,Manage classrooms,Create classroom
usecase_v1_0064,openfun__marsha,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,1,1,1.0,0.5,,,Upload classroom document,Upload classroom document
usecase_v1_0065,mwinamijr__django-scms,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.75,0.2222,,,Login and View Profile,Authenticate and view profile
usecase_v1_0066,mwinamijr__django-scms,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.0,0.1429,,,Bulk Upload Teachers,Manage teacher accounts
usecase_v1_0067,mwinamijr__django-scms,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.0,0.2,,,List/Search Accountants,Manage accountant accounts
usecase_v1_0068,mwinamijr__django-scms,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.0,0.2727,,,List/Search Parents,Manage parent accounts
usecase_v1_0069,mwinamijr__django-scms,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.4,0.2759,,,Manage students,Manage student records
usecase_v1_0070,mwinamijr__django-scms,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,1,1,1.0,0.4,,,Bulk upload students,Bulk upload students
usecase_v1_0071,mwinamijr__django-scms,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.6667,0.8276,,,Manage academic entities,Manage academic structure
usecase_v1_0072,mwinamijr__django-scms,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.5,0.3478,,,Bulk upload student classes,Bulk upload academic data
usecase_v1_0073,mwinamijr__django-scms,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.2857,0.4762,,,Record Payment,Record and allocate student payments
usecase_v1_0074,mwinamijr__django-scms,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.2222,0.2143,,,Bulk Upload Receipts,Manage receipts and student debt overview
usecase_v1_0075,mwinamijr__django-scms,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.5714,0.64,,,Update student debts,Update or reverse debts
usecase_v1_0076,mwinamijr__django-scms,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.4,0.1818,,,Manage teacher attendance,Record attendance
usecase_v1_0077,mwinamijr__django-scms,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,1,1,1.0,0.2,,,Generate Timetable,Generate timetable
usecase_v1_0078,mwinamijr__django-scms,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.25,0.3846,,,Bulk upload school events,Manage academic calendar events
usecase_v1_0079,tough-dev-school__education-backend,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.2222,0.3125,,,List/Search Courses by Group,View course group offerings
usecase_v1_0080,tough-dev-school__education-backend,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.4,0.6207,,,Get price with promo code,Check course price with promocode
usecase_v1_0081,tough-dev-school__education-backend,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,1,1,1.0,0.5,,,Create order draft,Create order draft
usecase_v1_0082,tough-dev-school__education-backend,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,1,1,1.0,0.3333,,,Purchase course,Purchase course
usecase_v1_0083,tough-dev-school__education-backend,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.6667,0.6486,,,Confirm order payment,Confirm paid order
usecase_v1_0084,tough-dev-school__education-backend,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.6667,0.3,,,View purchased courses,List purchased courses
usecase_v1_0085,tough-dev-school__education-backend,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.3333,0.1667,,,View module detail,View learning modules
usecase_v1_0086,tough-dev-school__education-backend,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.4,0.3333,,,View lesson detail,View lessons
usecase_v1_0087,tough-dev-school__education-backend,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.2857,0.25,,,View material detail,Read Notion learning material
usecase_v1_0088,tough-dev-school__education-backend,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.25,0.4545,,,View material update status,Refresh Notion material cache
usecase_v1_0089,tough-dev-school__education-backend,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,1,1,1.0,0.4615,,,Submit homework answer,Submit homework answer
usecase_v1_0090,tough-dev-school__education-backend,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,1,1,1.0,0.4667,,,React to homework answer,React to homework answer
usecase_v1_0091,tough-dev-school__education-backend,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.0,0.1818,,,View crosscheck status,Review homework crosschecks
usecase_v1_0092,tough-dev-school__education-backend,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.3333,0.2857,,,View diploma detail,Access diploma records
usecase_v1_0093,tough-dev-school__education-backend,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.8,0.2,,,List/Search Users,List users
usecase_v1_0094,tough-dev-school__education-backend,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.1818,0.3636,,,Request and obtain passwordless login token,Manage authentication and password recovery
usecase_v1_0095,tough-dev-school__education-backend,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,1,1,1.0,0.4,,,Process Payment Notifications,Process payment notifications
usecase_v1_0096,knowledgefactory4u__librarymanagementsystem,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.6,0.5,,,Login to Admin Panel,Sign in to library admin panel
usecase_v1_0097,knowledgefactory4u__librarymanagementsystem,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.3333,0.25,,,Manage books,List and paginate books
usecase_v1_0098,knowledgefactory4u__librarymanagementsystem,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,1,1,1.0,0.5333,,,Search books,Search books
usecase_v1_0099,knowledgefactory4u__librarymanagementsystem,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.5714,0.5,,,Create/Add/Register/Save Book,Create book
usecase_v1_0100,knowledgefactory4u__librarymanagementsystem,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,1,1,1.0,0.4,,,Update Book,Update book
usecase_v1_0101,knowledgefactory4u__librarymanagementsystem,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.5,0.7368,,,Remove book,Delete book
usecase_v1_0102,knowledgefactory4u__librarymanagementsystem,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,1,1,1.0,0.2857,,,Manage authors,Manage authors
usecase_v1_0103,knowledgefactory4u__librarymanagementsystem,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,1,1,1.0,0.3478,,,Manage categories,Manage categories
usecase_v1_0104,knowledgefactory4u__librarymanagementsystem,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,1,1,1.0,0.3158,,,Manage publishers,Manage publishers
usecase_v1_0105,knowledgefactory4u__librarymanagementsystem,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.8889,0.3333,,,Export data to CSV,Export library data to CSV
usecase_v1_0106,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.3333,0.6087,,,Register as a student,Register account
usecase_v1_0107,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.3333,0.1176,,,Change password,Manage profile and password
usecase_v1_0108,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.6667,0.6316,,,View Dashboard,View admin dashboard analytics
usecase_v1_0109,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,1,1,1.0,0.2857,,,Manage News and Events,Manage news and events
usecase_v1_0110,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.8,0.2105,,,Manage Sessions,Manage academic sessions
usecase_v1_0111,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,1,1,1.0,0.2222,,,Manage semesters,Manage semesters
usecase_v1_0112,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,1,1,1.0,0.2222,,,Manage students,Manage students
usecase_v1_0113,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,1,1,1.0,0.3158,,,Manage Lecturers,Manage lecturers
usecase_v1_0114,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.0,0.3529,,,Add parent,Manage parents
usecase_v1_0115,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,1,1,1.0,0.3529,,,Manage Programs,Manage programs
usecase_v1_0116,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,1,1,1.0,0.2857,,,Manage Courses,Manage courses
usecase_v1_0117,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.0,0.7273,,,Manage Course Allocations,Allocate courses to lecturers
usecase_v1_0118,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.3333,0.4,,,Manage course documentations,Upload course documentation
usecase_v1_0119,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.5714,0.3636,,,Manage video tutorials,Upload course video tutorials
usecase_v1_0120,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.4444,0.2222,,,Manage course registration and drop,Register and drop courses
usecase_v1_0121,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.6667,0.3704,,,Manage student scores,Submit student scores
usecase_v1_0122,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.5,0.3529,,,View Grade Result,View grade and assessment results
usecase_v1_0123,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.4444,0.2727,,,View registration form,Download registration form and result sheet
usecase_v1_0124,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,1,0.6667,0.4211,,,Manage quizzes,Create and manage quizzes
usecase_v1_0125,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.2857,0.7368,,,Create MC Question,Create multiple-choice questions
usecase_v1_0126,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,1,0.5,0.3478,,,Take quiz,Take quiz and continue incomplete quiz
usecase_v1_0127,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.2222,0.08,,,View quiz marking list,Review and mark quiz sittings
usecase_v1_0128,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,1,1,1.0,0.125,,,View quiz progress,View quiz progress
usecase_v1_0129,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.8,0.4762,,,Search content,Search learning content
usecase_v1_0130,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.2222,0.4,,,Create Invoice and Process Payment,Pay through payment gateway
usecase_v1_0131,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.3333,0.375,,,Create Invoice,Create and view invoices
usecase_v1_0132,adityagoyal222__django-lms,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.0,0.1739,,,Create User Account,Sign up and authenticate
usecase_v1_0133,adityagoyal222__django-lms,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,1,1,1.0,0.5,,,Create course,Create course
usecase_v1_0134,adityagoyal222__django-lms,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.4,0.3333,,,List/Search Courses,Browse courses
usecase_v1_0135,adityagoyal222__django-lms,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,1,1,1.0,0.8333,,,Enroll in course,Enroll in course
usecase_v1_0136,adityagoyal222__django-lms,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,1,1,1.0,0.375,,,Unenroll from course,Unenroll from course
usecase_v1_0137,adityagoyal222__django-lms,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,1,1,1.0,0.6667,,,Create Assignment,Create assignment
usecase_v1_0138,adityagoyal222__django-lms,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,1,1,1.0,0.6154,,,Update Assignment,Update assignment
usecase_v1_0139,adityagoyal222__django-lms,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,1,1,1.0,0.4444,,,Delete Assignment,Delete assignment
usecase_v1_0140,adityagoyal222__django-lms,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,1,1,1.0,0.7059,,,Submit Assignment,Submit assignment
usecase_v1_0141,adityagoyal222__django-lms,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,1,1,1.0,0.7143,,,Delete Assignment Submission,Delete assignment submission
usecase_v1_0142,adityagoyal222__django-lms,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,1,1,1.0,0.6154,,,Grade Assignment Submission,Grade assignment submission
usecase_v1_0143,adityagoyal222__django-lms,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.8,0.1333,,,Create Resource,Create course resource
usecase_v1_0144,adityagoyal222__django-lms,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.8,0.2857,,,Delete Resource,Delete course resource
usecase_v1_0145,engripaye__library-management-system,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.5,0.7273,,,Create book,Add book
usecase_v1_0146,engripaye__library-management-system,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.8,0.381,,,List/Search Books,List books
usecase_v1_0147,engripaye__library-management-system,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,1,1,1.0,0.25,,,Search books,Search books
usecase_v1_0148,engripaye__library-management-system,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,1,1,1.0,0.381,,,View book detail,View book detail
usecase_v1_0149,engripaye__library-management-system,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.6667,0.7059,,,Register new user,Register library user
usecase_v1_0150,engripaye__library-management-system,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.6667,0.4,,,List/Search Users,List library users
usecase_v1_0151,engripaye__library-management-system,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.8,0.0,,,Borrow a book,Borrow book
usecase_v1_0152,engripaye__library-management-system,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.8571,0.5455,,,Return a borrowed book,Return borrowed book
usecase_v1_0153,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.4,0.4286,,,Manage students,Manage student records
usecase_v1_0154,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,1,1,1.0,0.2,,,Manage courses,Manage courses
usecase_v1_0155,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.2857,0.3333,,,Manage student courses,Add course to student
usecase_v1_0156,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,1,1,1.0,0.6,,,Remove course from student,Remove course from student
usecase_v1_0157,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.3333,0.75,,,Add Passport,Manage student passport details
usecase_v1_0158,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.8,0.8235,,,Add Review,Add course review
usecase_v1_0159,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,qwen2.5-coder:14b,user_goal_v4_probe,user_goal_v4,0,0,0.8571,0.7059,,,Remove review from course,Remove course review
