task_id,repository_folder,soft_name_match,soft_name_token_f1,pred_use_case_name,gold_use_case_name
usecase_v1_0071,mwinamijr__django-scms,0,0.0,Upload Student Class Records,Manage academic structure
usecase_v1_0072,mwinamijr__django-scms,1,0.5,Bulk Upload Student Classes,Bulk upload academic data
usecase_v1_0073,mwinamijr__django-scms,0,0.0,Create/Add/Register/Save Receipt,Record and allocate student payments
usecase_v1_0074,mwinamijr__django-scms,0,0.2857,Upload Receipts,Manage receipts and student debt overview
usecase_v1_0075,mwinamijr__django-scms,0,0.0,Upload Receipts,Update or reverse debts
usecase_v1_0076,mwinamijr__django-scms,0,0.4,Manage Teacher Attendance,Record attendance
usecase_v1_0077,mwinamijr__django-scms,0,0.0,Create/Add/Register/Save Period,Generate timetable
usecase_v1_0078,mwinamijr__django-scms,1,0.5714,Manage Academic Years,Manage academic calendar events
usecase_v1_0079,tough-dev-school__education-backend,1,0.5714,View Course Detail,View course group offerings
usecase_v1_0080,tough-dev-school__education-backend,0,0.25,Promo Code Apply,Check course price with promocode
usecase_v1_0081,tough-dev-school__education-backend,1,1.0,Create Order Draft,Create order draft
usecase_v1_0082,tough-dev-school__education-backend,1,1.0,Purchase Course,Purchase course
usecase_v1_0083,tough-dev-school__education-backend,0,0.4,Order Confirmation,Confirm paid order
usecase_v1_0084,tough-dev-school__education-backend,1,0.5714,View Purchased Courses Detail,List purchased courses
usecase_v1_0085,tough-dev-school__education-backend,0,0.3333,View Module Detail,View learning modules
usecase_v1_0086,tough-dev-school__education-backend,1,0.8,View Lesson Detail,View lessons
usecase_v1_0087,tough-dev-school__education-backend,0,0.2857,View Material Detail,Read Notion learning material
usecase_v1_0088,tough-dev-school__education-backend,0,0.2857,Update Material Status,Refresh Notion material cache
usecase_v1_0089,tough-dev-school__education-backend,0,0.4,Create Answer,Submit homework answer
usecase_v1_0090,tough-dev-school__education-backend,0,0.0,Create Reaction,React to homework answer
usecase_v1_0091,tough-dev-school__education-backend,1,0.5714,View Homework Crosscheck Detail,Review homework crosschecks
usecase_v1_0092,tough-dev-school__education-backend,0,0.4,Create Diploma,Access diploma records
usecase_v1_0093,tough-dev-school__education-backend,0,0.5,Manage User,List users
usecase_v1_0094,tough-dev-school__education-backend,0,0.2857,Obtain Passwordless Token,Manage authentication and password recovery
usecase_v1_0095,tough-dev-school__education-backend,0,0.2857,Manage Tinkoff and Dolyame Notifications,Process payment notifications
usecase_v1_0096,knowledgefactory4u__librarymanagementsystem,0,0.3333,Login,Sign in to library admin panel
usecase_v1_0097,knowledgefactory4u__librarymanagementsystem,0,0.25,Create/Add/Register/Save Book,List and paginate books
usecase_v1_0098,knowledgefactory4u__librarymanagementsystem,1,1.0,Search Book,Search books
usecase_v1_0099,knowledgefactory4u__librarymanagementsystem,1,0.8,Create/Add Book,Create book
usecase_v1_0100,knowledgefactory4u__librarymanagementsystem,1,1.0,Update Book,Update book
usecase_v1_0101,knowledgefactory4u__librarymanagementsystem,0,0.5,Remove Book,Delete book
usecase_v1_0102,knowledgefactory4u__librarymanagementsystem,0,0.4,Create/Add Author,Manage authors
usecase_v1_0103,knowledgefactory4u__librarymanagementsystem,0,0.2857,Create/Add/Register/Save Category,Manage categories
usecase_v1_0104,knowledgefactory4u__librarymanagementsystem,1,1.0,Manage Publishers,Manage publishers
usecase_v1_0105,knowledgefactory4u__librarymanagementsystem,1,0.6667,Export CSV,Export library data to CSV
usecase_v1_0106,SkyCascade__SkyLearn,0,0.0,Create Student,Register account
usecase_v1_0107,SkyCascade__SkyLearn,0,0.3333,Create Student Profile,Manage profile and password
usecase_v1_0108,SkyCascade__SkyLearn,0,0.0,Manage Sessions,View admin dashboard analytics
usecase_v1_0109,SkyCascade__SkyLearn,0,0.0,Create/Add/Register/Save Item,Manage news and events
usecase_v1_0110,SkyCascade__SkyLearn,1,0.8,Manage Sessions,Manage academic sessions
usecase_v1_0111,SkyCascade__SkyLearn,1,1.0,Manage Semesters,Manage semesters
usecase_v1_0112,SkyCascade__SkyLearn,1,1.0,Manage Students,Manage students
usecase_v1_0113,SkyCascade__SkyLearn,1,1.0,Manage Lecturers,Manage lecturers
usecase_v1_0114,SkyCascade__SkyLearn,0,0.0,Create/Add/Register/Save Student,Manage parents
usecase_v1_0115,SkyCascade__SkyLearn,0,0.2857,Create/Add/Register/Save Program,Manage programs
usecase_v1_0116,SkyCascade__SkyLearn,0,0.0,Create/Add Course,Manage courses
usecase_v1_0117,SkyCascade__SkyLearn,0,0.0,Course Registration,Allocate courses to lecturers
usecase_v1_0118,SkyCascade__SkyLearn,1,0.5714,Upload Course Documents and Videos,Upload course documentation
usecase_v1_0119,SkyCascade__SkyLearn,1,0.8571,Upload Video to Course,Upload course video tutorials
usecase_v1_0120,SkyCascade__SkyLearn,0,0.4,Course Registration,Register and drop courses
usecase_v1_0121,SkyCascade__SkyLearn,1,0.6667,Manage Student Scores,Submit student scores
usecase_v1_0122,SkyCascade__SkyLearn,1,0.6667,Grade Result,View grade and assessment results
usecase_v1_0123,SkyCascade__SkyLearn,0,0.2857,Register for a Course,Download registration form and result sheet
usecase_v1_0124,SkyCascade__SkyLearn,0,0.4,Create Quiz,Create and manage quizzes
usecase_v1_0125,SkyCascade__SkyLearn,0,0.3333,Create Quiz,Create multiple-choice questions
usecase_v1_0126,SkyCascade__SkyLearn,1,0.5714,Take Quiz,Take quiz and continue incomplete quiz
usecase_v1_0127,SkyCascade__SkyLearn,0,0.3333,Create Quiz,Review and mark quiz sittings
usecase_v1_0128,SkyCascade__SkyLearn,1,0.8,Quiz Progress,View quiz progress
usecase_v1_0129,SkyCascade__SkyLearn,0,0.4,Search for Courses,Search learning content
usecase_v1_0130,SkyCascade__SkyLearn,1,0.5714,Payment Gateway Integration,Pay through payment gateway
usecase_v1_0131,SkyCascade__SkyLearn,0,0.4,Create Invoice,Create and view invoices
usecase_v1_0132,adityagoyal222__django-lms,1,0.8,Sign Up,Sign up and authenticate
usecase_v1_0133,adityagoyal222__django-lms,1,1.0,Create Course,Create course
usecase_v1_0134,adityagoyal222__django-lms,0,0.0,Create Course,Browse courses
usecase_v1_0135,adityagoyal222__django-lms,1,1.0,Enroll in Course,Enroll in course
usecase_v1_0136,adityagoyal222__django-lms,1,1.0,Unenroll from Course,Unenroll from course
usecase_v1_0137,adityagoyal222__django-lms,1,1.0,Create Assignment,Create assignment
usecase_v1_0138,adityagoyal222__django-lms,0,0.5,Create Assignment,Update assignment
usecase_v1_0139,adityagoyal222__django-lms,1,1.0,Delete Assignment,Delete assignment
usecase_v1_0140,adityagoyal222__django-lms,1,1.0,Submit Assignment,Submit assignment
usecase_v1_0141,adityagoyal222__django-lms,0,0.4,Submit Assignment,Delete assignment submission
usecase_v1_0142,adityagoyal222__django-lms,1,0.8,Grade Assignment,Grade assignment submission
usecase_v1_0143,adityagoyal222__django-lms,1,0.8,Create Resource,Create course resource
usecase_v1_0144,adityagoyal222__django-lms,1,0.8,Delete Resource,Delete course resource
usecase_v1_0145,engripaye__library-management-system,1,0.5714,Create/Add/Register/Save Book,Add book
usecase_v1_0146,engripaye__library-management-system,0,0.2857,Create/Add/Register/Save Book,List books
usecase_v1_0147,engripaye__library-management-system,1,1.0,Search for Books,Search books
usecase_v1_0148,engripaye__library-management-system,1,1.0,View Book Detail,View book detail
usecase_v1_0149,engripaye__library-management-system,0,0.4,Create User,Register library user
usecase_v1_0150,engripaye__library-management-system,0,0.25,Create/Add/Register/Save User,List library users
usecase_v1_0151,engripaye__library-management-system,1,1.0,Borrow Book,Borrow book
usecase_v1_0152,engripaye__library-management-system,1,1.0,Return a Borrowed Book,Return borrowed book
usecase_v1_0153,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,1,0.8,Manage Students,Manage student records
usecase_v1_0154,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,0,0.0,Create/Add Course,Manage courses
usecase_v1_0155,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,1,1.0,Add Course to Student,Add course to student
usecase_v1_0156,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,0,0.2857,Manage student courses,Remove course from student
usecase_v1_0157,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,0,0.3333,Create Passport,Manage student passport details
usecase_v1_0158,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,1,0.6667,Create/Add Review,Add course review
usecase_v1_0159,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,1,0.8,Remove Review,Remove course review
usecase_v1_0160,mehmetpekdemir__Library-Management-System,0,0.25,Create/Add/Register/Save Book,List and view books
usecase_v1_0161,mehmetpekdemir__Library-Management-System,1,1.0,Search for Books,Search books
usecase_v1_0162,mehmetpekdemir__Library-Management-System,1,0.5714,Create/Add/Register/Save Book,Create book
usecase_v1_0163,mehmetpekdemir__Library-Management-System,1,1.0,Update Book,Update book
usecase_v1_0164,mehmetpekdemir__Library-Management-System,0,0.5,Remove Book,Delete book
usecase_v1_0165,mehmetpekdemir__Library-Management-System,1,0.6667,Create/Add/Manage Authors,Manage authors
usecase_v1_0166,mehmetpekdemir__Library-Management-System,0,0.3333,Create/Add/Save Category,Manage categories
usecase_v1_0167,mehmetpekdemir__Library-Management-System,0,0.2857,Create/Add/Register/Save Publisher,Manage publishers
usecase_v1_0168,RameshMF__library-management-system,0,0.3333,Borrow/Return Book,Manage book catalog
usecase_v1_0169,RameshMF__library-management-system,1,0.5,Create/Add/Register/Save User,Register library user
usecase_v1_0170,RameshMF__library-management-system,0,0.25,Create/Add/Register/Save User,List library users
usecase_v1_0171,RameshMF__library-management-system,1,1.0,Borrow Book,Borrow book
usecase_v1_0172,RameshMF__library-management-system,0,0.5,Borrow Book,Return book
usecase_v1_0173,RameshMF__library-management-system,0,0.4,Borrow Book,View book detail
usecase_v1_0174,JacksonGao1999__StudentManagement,0,0.2222,Create/Add/Register/Save Student,List students with pagination
usecase_v1_0175,JacksonGao1999__StudentManagement,0,0.0,Check User Existence,Validate student name
usecase_v1_0176,JacksonGao1999__StudentManagement,1,0.5714,Create/Add/Register/Save Student,Create student
usecase_v1_0177,JacksonGao1999__StudentManagement,0,0.4,Create Student,View and update student
usecase_v1_0178,JacksonGao1999__StudentManagement,1,1.0,Delete Student,Delete students
usecase_v1_0179,JacksonGao1999__StudentManagement,0,0.3333,View Department List,Load department options
usecase_v1_0180,Asitha123__Java-Spring-boot-Student-Management-System,0,0.2857,Create/Add/Register/Save Student,List students
usecase_v1_0181,Asitha123__Java-Spring-boot-Student-Management-System,1,0.5714,Create Student,Open student create or edit form
usecase_v1_0182,Asitha123__Java-Spring-boot-Student-Management-System,0,0.5,Create Student,Save student
usecase_v1_0183,Asitha123__Java-Spring-boot-Student-Management-System,1,1.0,Delete Student,Delete student
