task_id,repository_folder,model,run_name,prompt_version,exact_name_match,substring_name_match,name_token_f1,description_token_f1,parse_error,runtime_error,pred_use_case_name,gold_use_case_name
usecase_v1_0028,abdulwahid880__School-Management-system-in-laravel-,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.6087,,,Take Attendance,Take attendance
usecase_v1_0029,abdulwahid880__School-Management-system-in-laravel-,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.4,0.087,,,Adjust Missing Attendances,Adjust attendance
usecase_v1_0030,abdulwahid880__School-Management-system-in-laravel-,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.0,0.48,,,View Teacher Grade,Calculate and save grades
usecase_v1_0031,abdulwahid880__School-Management-system-in-laravel-,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.3333,0.4545,,,View Student Grade Detail,View grades
usecase_v1_0032,abdulwahid880__School-Management-system-in-laravel-,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.4,0.2857,,,Create/Save Fees,Manage fees
usecase_v1_0033,abdulwahid880__School-Management-system-in-laravel-,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.0,0.2222,,,View Account Sector Details,Manage income and expenses
usecase_v1_0034,abdulwahid880__School-Management-system-in-laravel-,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.0,0.1111,,,Create/Add Exam,Manage exams
usecase_v1_0035,abdulwahid880__School-Management-system-in-laravel-,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.3333,0.3077,,,View Academic Settings,Manage academic content
usecase_v1_0036,abdulwahid880__School-Management-system-in-laravel-,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.0,0.2609,,,View book detail,Manage library books
usecase_v1_0037,abdulwahid880__School-Management-system-in-laravel-,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.6667,0.3333,,,Issue Books,Issue and return books
usecase_v1_0038,abdulwahid880__School-Management-system-in-laravel-,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.5,0.4762,,,Import Users from Excel,Import and export users
usecase_v1_0039,4jean__lav_sms,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.3333,0.1111,,,Create Student Record,Manage student records
usecase_v1_0040,4jean__lav_sms,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.0,,,Promote Students,Promote students
usecase_v1_0041,4jean__lav_sms,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.4,0.3478,,,Manage Time Tables,Manage timetable
usecase_v1_0042,4jean__lav_sms,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.375,,,Manage Payments,Manage payments
usecase_v1_0043,4jean__lav_sms,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.0,0.2963,,,View Mark Tabulation,Manage marks
usecase_v1_0044,4jean__lav_sms,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.25,0.4138,,,View Student Mark Tabulation,View and print marksheet
usecase_v1_0045,4jean__lav_sms,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.3333,0.4545,,,View Mark Tabulation,Generate tabulation sheet
usecase_v1_0046,4jean__lav_sms,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.3333,0.3077,,,Create/Manage Class,Manage academic structure
usecase_v1_0047,4jean__lav_sms,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.2727,,,View Children,View children
usecase_v1_0048,4jean__lav_sms,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.3333,0.3529,,,Edit/Update Profile,Update own account
usecase_v1_0049,4jean__lav_sms,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.0,0.3448,,,Enter Pin,Generate and verify pins
usecase_v1_0050,openfun__marsha,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,1,0.8,0.2963,,,Create Video,Create video resource
usecase_v1_0051,openfun__marsha,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.3846,,,Initiate Video Upload,Initiate video upload
usecase_v1_0052,openfun__marsha,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.6667,0.3704,,,Upload Video End,Complete video upload
usecase_v1_0053,openfun__marsha,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.5714,0.3448,,,View video detail,View video in LMS
usecase_v1_0054,openfun__marsha,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.2222,0.4286,,,Initiate Timed Text Track Upload,Upload subtitles or transcripts
usecase_v1_0055,openfun__marsha,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.6667,0.6316,,,Create Video Thumbnail,Upload video thumbnail
usecase_v1_0056,openfun__marsha,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.4,0.0,,,Upload Document,Create document resource
usecase_v1_0057,openfun__marsha,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.5,0.4211,,,Initiate and End Document Upload,Upload document file
usecase_v1_0058,openfun__marsha,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.5,0.0952,,,Claim Playlist,Manage playlist
usecase_v1_0059,openfun__marsha,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,1,0.6667,0.4,,,Manage Playlist Accesses,Manage playlist access
usecase_v1_0060,openfun__marsha,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.6667,0.5,,,Start Live Video,Start live session
usecase_v1_0061,openfun__marsha,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.5,0.3478,,,Stop Live Video,Stop and harvest live session
usecase_v1_0062,openfun__marsha,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.2857,0.1111,,,Create/Save Video,Send video analytics statement
usecase_v1_0063,openfun__marsha,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,1,0.8,0.4444,,,Create Classroom Recording,Create classroom
usecase_v1_0064,openfun__marsha,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.375,,,Upload Classroom Document,Upload classroom document
usecase_v1_0065,mwinamijr__django-scms,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.75,0.3333,,,Login and View Profile,Authenticate and view profile
usecase_v1_0066,mwinamijr__django-scms,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.0,0.1739,,,Bulk Upload Teachers,Manage teacher accounts
usecase_v1_0067,mwinamijr__django-scms,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.4,0.1333,,,Create Accountant,Manage accountant accounts
usecase_v1_0068,mwinamijr__django-scms,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.2857,0.375,,,Create/Add/Save Parent,Manage parent accounts
usecase_v1_0069,mwinamijr__django-scms,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.3333,0.0,,,Create/Add Student,Manage student records
usecase_v1_0070,mwinamijr__django-scms,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.3846,,,Bulk Upload Students,Bulk upload students
usecase_v1_0071,mwinamijr__django-scms,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.6667,0.2,,,Manage academic departments,Manage academic structure
usecase_v1_0072,mwinamijr__django-scms,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.5,0.4706,,,Bulk Upload Student Classes,Bulk upload academic data
usecase_v1_0073,mwinamijr__django-scms,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.2857,0.381,,,Record Payment,Record and allocate student payments
usecase_v1_0074,mwinamijr__django-scms,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.4444,0.25,,,Upload Student Receipts,Manage receipts and student debt overview
usecase_v1_0075,mwinamijr__django-scms,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.6667,0.2105,,,Update Debts,Update or reverse debts
usecase_v1_0076,mwinamijr__django-scms,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.3333,0.24,,,View Teacher Attendance Detail,Record attendance
usecase_v1_0077,mwinamijr__django-scms,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.2105,,,Generate Timetable,Generate timetable
usecase_v1_0078,mwinamijr__django-scms,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.5714,0.2727,,,Manage School Events,Manage academic calendar events
usecase_v1_0079,tough-dev-school__education-backend,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.75,0.3125,,,View course group courses,View course group offerings
usecase_v1_0080,tough-dev-school__education-backend,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.3333,0.2857,,,View course purchase options with promo code,Check course price with promocode
usecase_v1_0081,tough-dev-school__education-backend,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.5185,,,Create Order Draft,Create order draft
usecase_v1_0082,tough-dev-school__education-backend,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.4138,,,Purchase Course,Purchase course
usecase_v1_0083,tough-dev-school__education-backend,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.8,0.4286,,,Confirm order,Confirm paid order
usecase_v1_0084,tough-dev-school__education-backend,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.6667,0.24,,,View purchased courses,List purchased courses
usecase_v1_0085,tough-dev-school__education-backend,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.3333,0.1905,,,View module detail,View learning modules
usecase_v1_0086,tough-dev-school__education-backend,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.4,0.3,,,View lesson detail,View lessons
usecase_v1_0087,tough-dev-school__education-backend,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.2857,0.25,,,View material detail,Read Notion learning material
usecase_v1_0088,tough-dev-school__education-backend,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.2,0.4444,,,Update Material Status or Trigger Update,Refresh Notion material cache
usecase_v1_0089,tough-dev-school__education-backend,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.3333,0.25,,,Create/Update Answer,Submit homework answer
usecase_v1_0090,tough-dev-school__education-backend,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,1,0.75,0.1905,,,React to Homework Answers,React to homework answer
usecase_v1_0091,tough-dev-school__education-backend,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.0,0.1667,,,View Crosscheck Status by Question,Review homework crosschecks
usecase_v1_0092,tough-dev-school__education-backend,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.4,0.2857,,,Create Diploma,Access diploma records
usecase_v1_0093,tough-dev-school__education-backend,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.4,0.1176,,,View user list,List users
usecase_v1_0094,tough-dev-school__education-backend,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.25,0.4348,,,Request Password Reset,Manage authentication and password recovery
usecase_v1_0095,tough-dev-school__education-backend,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.25,0.25,,,Receive and Process Bank Webhooks,Process payment notifications
usecase_v1_0096,knowledgefactory4u__librarymanagementsystem,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.0,0.4167,,,Login,Sign in to library admin panel
usecase_v1_0097,knowledgefactory4u__librarymanagementsystem,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.2857,0.32,,,Add new books,List and paginate books
usecase_v1_0098,knowledgefactory4u__librarymanagementsystem,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,1,0.5,0.6667,,,Search Book,Search books
usecase_v1_0099,knowledgefactory4u__librarymanagementsystem,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.8,0.2857,,,Create/Add Book,Create book
usecase_v1_0100,knowledgefactory4u__librarymanagementsystem,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.2353,,,Update Book,Update book
usecase_v1_0101,knowledgefactory4u__librarymanagementsystem,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.5,0.625,,,Remove Book,Delete book
usecase_v1_0102,knowledgefactory4u__librarymanagementsystem,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.1818,,,Manage authors,Manage authors
usecase_v1_0103,knowledgefactory4u__librarymanagementsystem,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.2727,,,Manage Categories,Manage categories
usecase_v1_0104,knowledgefactory4u__librarymanagementsystem,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.1818,,,Manage Publishers,Manage publishers
usecase_v1_0105,knowledgefactory4u__librarymanagementsystem,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.5714,0.5263,,,Export CSV,Export library data to CSV
usecase_v1_0106,SkyCascade__SkyLearn,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.25,,,Register Account,Register account
usecase_v1_0107,SkyCascade__SkyLearn,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.2857,0.2,,,View Student Profile,Manage profile and password
usecase_v1_0108,SkyCascade__SkyLearn,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.2857,0.0,,,View Session List,View admin dashboard analytics
usecase_v1_0109,SkyCascade__SkyLearn,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.0,0.1111,,,Add/Edit/Delete Session,Manage news and events
usecase_v1_0110,SkyCascade__SkyLearn,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.8,0.2222,,,Manage Sessions,Manage academic sessions
usecase_v1_0111,SkyCascade__SkyLearn,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.2353,,,Manage Semesters,Manage semesters
usecase_v1_0112,SkyCascade__SkyLearn,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.0,0.4,,,Create Student,Manage students
usecase_v1_0113,SkyCascade__SkyLearn,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.0,0.125,,,Create/Add Lecturer,Manage lecturers
usecase_v1_0114,SkyCascade__SkyLearn,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.0,0.2105,,,Add Parent,Manage parents
usecase_v1_0115,SkyCascade__SkyLearn,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.0,0.0,,,Create Program,Manage programs
usecase_v1_0116,SkyCascade__SkyLearn,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.0,0.0,,,Add Course,Manage courses
usecase_v1_0117,SkyCascade__SkyLearn,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.0,0.3333,,,Manage Course Allocation,Allocate courses to lecturers
usecase_v1_0118,SkyCascade__SkyLearn,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.375,,,Upload Course Documentation,Upload course documentation
usecase_v1_0119,SkyCascade__SkyLearn,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.5714,0.3333,,,Upload Video Tutorial,Upload course video tutorials
usecase_v1_0120,SkyCascade__SkyLearn,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.5,0.2353,,,Course Registration and Drop,Register and drop courses
usecase_v1_0121,SkyCascade__SkyLearn,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.2857,0.5926,,,Add Score for Student,Submit student scores
usecase_v1_0122,SkyCascade__SkyLearn,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.2222,0.0952,,,View Course Registration Form,View grade and assessment results
usecase_v1_0123,SkyCascade__SkyLearn,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.4,0.2,,,View Result Sheet PDF,Download registration form and result sheet
usecase_v1_0124,SkyCascade__SkyLearn,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.2857,0.375,,,Create/Add Quiz,Create and manage quizzes
usecase_v1_0125,SkyCascade__SkyLearn,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.75,0.5556,,,Create Multiple Choice Question,Create multiple-choice questions
usecase_v1_0126,SkyCascade__SkyLearn,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,1,0.5,0.1739,,,Take Quiz,Take quiz and continue incomplete quiz
usecase_v1_0127,SkyCascade__SkyLearn,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.5,0.2,,,Mark Quiz Results,Review and mark quiz sittings
usecase_v1_0128,SkyCascade__SkyLearn,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.3333,,,View Quiz Progress,View quiz progress
usecase_v1_0129,SkyCascade__SkyLearn,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.6667,0.5556,,,Search for content,Search learning content
usecase_v1_0130,SkyCascade__SkyLearn,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.0,0.4211,,,Create Invoice,Pay through payment gateway
usecase_v1_0131,SkyCascade__SkyLearn,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.3333,0.1429,,,Create Invoice,Create and view invoices
usecase_v1_0132,adityagoyal222__django-lms,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,1,0.6667,0.5263,,,Sign Up,Sign up and authenticate
usecase_v1_0133,adityagoyal222__django-lms,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.5333,,,Create Course,Create course
usecase_v1_0134,adityagoyal222__django-lms,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.0,0.2353,,,Enroll in Course,Browse courses
usecase_v1_0135,adityagoyal222__django-lms,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.6154,,,Enroll in Course,Enroll in course
usecase_v1_0136,adityagoyal222__django-lms,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.3,,,Unenroll from Course,Unenroll from course
usecase_v1_0137,adityagoyal222__django-lms,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.75,,,Create Assignment,Create assignment
usecase_v1_0138,adityagoyal222__django-lms,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.7273,,,Update Assignment,Update assignment
usecase_v1_0139,adityagoyal222__django-lms,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.4706,,,Delete Assignment,Delete assignment
usecase_v1_0140,adityagoyal222__django-lms,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.5556,,,Submit Assignment,Submit assignment
usecase_v1_0141,adityagoyal222__django-lms,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.5,,,Delete Assignment Submission,Delete assignment submission
usecase_v1_0142,adityagoyal222__django-lms,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,1,0.8,0.0,,,Grade Assignment,Grade assignment submission
usecase_v1_0143,adityagoyal222__django-lms,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.8,0.75,,,Create Resource,Create course resource
usecase_v1_0144,adityagoyal222__django-lms,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.8,0.6154,,,Delete Resource,Delete course resource
usecase_v1_0145,engripaye__library-management-system,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.5,0.6,,,Create Book,Add book
usecase_v1_0146,engripaye__library-management-system,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.0,0.2105,,,View Book Detail,List books
usecase_v1_0147,engripaye__library-management-system,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.2353,,,Search Books,Search books
usecase_v1_0148,engripaye__library-management-system,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.5556,,,View book detail,View book detail
usecase_v1_0149,engripaye__library-management-system,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.8,0.6667,,,Register User,Register library user
usecase_v1_0150,engripaye__library-management-system,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.0,0.125,,,View User Detail,List library users
usecase_v1_0151,engripaye__library-management-system,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,1,1,1.0,0.2857,,,Borrow Book,Borrow book
usecase_v1_0152,engripaye__library-management-system,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.8571,0.6,,,Return a Borrowed Book,Return borrowed book
usecase_v1_0153,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.3333,0.1111,,,View Student List,Manage student records
usecase_v1_0154,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.0,0.1176,,,View Course List,Manage courses
usecase_v1_0155,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,qwen2.5-coder:3b,user_goal_v4_scale_family,user_goal_v4,0,0,0.2857,0.25,,,Manage student courses,Add course to student
