task_id,repository_folder,soft_name_match,soft_name_token_f1,pred_use_case_name,gold_use_case_name
usecase_v1_0049,4jean__lav_sms,0,0.4,Manage Pins,Generate and verify pins
usecase_v1_0050,openfun__marsha,1,0.8,Create Video,Create video resource
usecase_v1_0051,openfun__marsha,1,0.8,Upload Video,Initiate video upload
usecase_v1_0052,openfun__marsha,1,0.8,Upload Video,Complete video upload
usecase_v1_0053,openfun__marsha,1,0.6667,View Video,View video in LMS
usecase_v1_0054,openfun__marsha,1,0.8,Upload Subtitles,Upload subtitles or transcripts
usecase_v1_0055,openfun__marsha,1,0.6667,Manage Video Thumbnails,Upload video thumbnail
usecase_v1_0056,openfun__marsha,0,0.4,Upload Document,Create document resource
usecase_v1_0057,openfun__marsha,0,0.4,Create Document,Upload document file
usecase_v1_0058,openfun__marsha,1,1.0,Manage playlists,Manage playlist
usecase_v1_0059,openfun__marsha,1,0.6667,Manage Playlist Accesses,Manage playlist access
usecase_v1_0060,openfun__marsha,1,1.0,Start Live Session,Start live session
usecase_v1_0061,openfun__marsha,0,0.25,Manage Live Video Recording,Stop and harvest live session
usecase_v1_0062,openfun__marsha,1,0.5714,Send xAPI Statement,Send video analytics statement
usecase_v1_0063,openfun__marsha,0,0.4,Manage Classroom Recordings,Create classroom
usecase_v1_0064,openfun__marsha,1,0.6667,Manage classroom documents,Upload classroom document
usecase_v1_0065,mwinamijr__django-scms,0,0.0,Manage Teachers,Authenticate and view profile
usecase_v1_0066,mwinamijr__django-scms,1,0.8,Manage Teachers,Manage teacher accounts
usecase_v1_0067,mwinamijr__django-scms,0,0.0,Bulk Upload Teachers,Manage accountant accounts
usecase_v1_0068,mwinamijr__django-scms,0,0.0,Bulk Upload Teachers,Manage parent accounts
usecase_v1_0069,mwinamijr__django-scms,1,0.8,Manage Students,Manage student records
usecase_v1_0070,mwinamijr__django-scms,0,0.4,Manage Students,Bulk upload students
usecase_v1_0071,mwinamijr__django-scms,0,0.3333,Manage Student Classes,Manage academic structure
usecase_v1_0072,mwinamijr__django-scms,1,0.5,Bulk Upload Student Classes,Bulk upload academic data
usecase_v1_0073,mwinamijr__django-scms,0,0.0,Upload Receipts,Record and allocate student payments
usecase_v1_0074,mwinamijr__django-scms,0,0.2857,Upload Receipts,Manage receipts and student debt overview
usecase_v1_0075,mwinamijr__django-scms,0,0.0,Upload Receipts in Bulk,Update or reverse debts
usecase_v1_0076,mwinamijr__django-scms,0,0.4,Manage Teacher Attendance,Record attendance
usecase_v1_0077,mwinamijr__django-scms,1,1.0,Generate Timetable,Generate timetable
usecase_v1_0078,mwinamijr__django-scms,1,0.5714,Manage School Events,Manage academic calendar events
usecase_v1_0079,tough-dev-school__education-backend,1,0.5,View courses by group,View course group offerings
usecase_v1_0080,tough-dev-school__education-backend,1,0.9091,Check Course Price with Promo Code,Check course price with promocode
usecase_v1_0081,tough-dev-school__education-backend,1,1.0,Create Order Draft,Create order draft
usecase_v1_0082,tough-dev-school__education-backend,1,1.0,Purchase Course,Purchase course
usecase_v1_0083,tough-dev-school__education-backend,1,0.6667,Confirm order payment,Confirm paid order
usecase_v1_0084,tough-dev-school__education-backend,1,0.6667,View Purchased Courses,List purchased courses
usecase_v1_0085,tough-dev-school__education-backend,0,0.3333,View Module Details,View learning modules
usecase_v1_0086,tough-dev-school__education-backend,1,0.8,View Lesson Details,View lessons
usecase_v1_0087,tough-dev-school__education-backend,0,0.2857,View Material Detail,Read Notion learning material
usecase_v1_0088,tough-dev-school__education-backend,1,0.5714,Update Material Cache,Refresh Notion material cache
usecase_v1_0089,tough-dev-school__education-backend,1,1.0,Submit Homework Answer,Submit homework answer
usecase_v1_0090,tough-dev-school__education-backend,1,1.0,React to homework answer,React to homework answer
usecase_v1_0091,tough-dev-school__education-backend,0,0.3333,View Crosscheck Status,Review homework crosschecks
usecase_v1_0092,tough-dev-school__education-backend,0,0.4,View Diploma,Access diploma records
usecase_v1_0093,tough-dev-school__education-backend,0,0.5,Manage users,List users
usecase_v1_0094,tough-dev-school__education-backend,1,0.6667,Passwordless Login,Manage authentication and password recovery
usecase_v1_0095,tough-dev-school__education-backend,1,1.0,Process Payment Notification,Process payment notifications
usecase_v1_0096,knowledgefactory4u__librarymanagementsystem,1,0.5714,Admin Login,Sign in to library admin panel
usecase_v1_0097,knowledgefactory4u__librarymanagementsystem,0,0.4,Manage Books,List and paginate books
usecase_v1_0098,knowledgefactory4u__librarymanagementsystem,0,0.5,Manage books,Search books
usecase_v1_0099,knowledgefactory4u__librarymanagementsystem,0,0.5,Manage Books,Create book
usecase_v1_0100,knowledgefactory4u__librarymanagementsystem,0,0.5,Manage books,Update book
usecase_v1_0101,knowledgefactory4u__librarymanagementsystem,0,0.5,Manage Books,Delete book
usecase_v1_0102,knowledgefactory4u__librarymanagementsystem,1,1.0,Manage authors,Manage authors
usecase_v1_0103,knowledgefactory4u__librarymanagementsystem,1,1.0,Manage categories,Manage categories
usecase_v1_0104,knowledgefactory4u__librarymanagementsystem,1,1.0,Manage Publishers,Manage publishers
usecase_v1_0105,knowledgefactory4u__librarymanagementsystem,1,0.8571,Export CSV Data,Export library data to CSV
usecase_v1_0106,SkyCascade__SkyLearn,0,0.0,Manage Students,Register account
usecase_v1_0107,SkyCascade__SkyLearn,0,0.4,Manage Students,Manage profile and password
usecase_v1_0108,SkyCascade__SkyLearn,0,0.0,Manage Sessions and Semesters,View admin dashboard analytics
usecase_v1_0109,SkyCascade__SkyLearn,0,0.4,Manage Sessions and Semesters,Manage news and events
usecase_v1_0110,SkyCascade__SkyLearn,1,0.6667,Manage Sessions and Semesters,Manage academic sessions
usecase_v1_0111,SkyCascade__SkyLearn,1,0.8,Manage Sessions and Semesters,Manage semesters
usecase_v1_0112,SkyCascade__SkyLearn,1,1.0,Manage Students,Manage students
usecase_v1_0113,SkyCascade__SkyLearn,0,0.5,Manage Students,Manage lecturers
usecase_v1_0114,SkyCascade__SkyLearn,0,0.5,Manage Students,Manage parents
usecase_v1_0115,SkyCascade__SkyLearn,1,0.8,Manage Programs and Courses,Manage programs
usecase_v1_0116,SkyCascade__SkyLearn,1,0.8,Manage Programs and Courses,Manage courses
usecase_v1_0117,SkyCascade__SkyLearn,0,0.4,Manage Courses,Allocate courses to lecturers
usecase_v1_0118,SkyCascade__SkyLearn,0,0.0,Manage Courses,Upload course documentation
usecase_v1_0119,SkyCascade__SkyLearn,0,0.0,Manage Courses,Upload course video tutorials
usecase_v1_0120,SkyCascade__SkyLearn,0,0.3333,Manage Course Registration,Register and drop courses
usecase_v1_0121,SkyCascade__SkyLearn,1,1.0,Submit Student Scores,Submit student scores
usecase_v1_0122,SkyCascade__SkyLearn,1,0.8571,View Grade Result,View grade and assessment results
usecase_v1_0123,SkyCascade__SkyLearn,0,0.25,View Grade Result,Download registration form and result sheet
usecase_v1_0124,SkyCascade__SkyLearn,0,0.4,Create Quiz,Create and manage quizzes
usecase_v1_0125,SkyCascade__SkyLearn,0,0.3333,Create Quiz,Create multiple-choice questions
usecase_v1_0126,SkyCascade__SkyLearn,1,0.5714,Take Quiz,Take quiz and continue incomplete quiz
usecase_v1_0127,SkyCascade__SkyLearn,0,0.3333,Create Quiz,Review and mark quiz sittings
usecase_v1_0128,SkyCascade__SkyLearn,0,0.4,Take Quiz,View quiz progress
usecase_v1_0129,SkyCascade__SkyLearn,1,0.8,Search content,Search learning content
usecase_v1_0130,SkyCascade__SkyLearn,0,0.3333,Make Payment,Pay through payment gateway
usecase_v1_0131,SkyCascade__SkyLearn,0,0.0,Manage Payment Gateways,Create and view invoices
usecase_v1_0132,adityagoyal222__django-lms,1,0.8,Sign Up,Sign up and authenticate
usecase_v1_0133,adityagoyal222__django-lms,1,1.0,Create Course,Create course
usecase_v1_0134,adityagoyal222__django-lms,0,0.0,Enroll in Course,Browse courses
usecase_v1_0135,adityagoyal222__django-lms,1,1.0,Enroll in Course,Enroll in course
usecase_v1_0136,adityagoyal222__django-lms,0,0.3333,Enroll in Course,Unenroll from course
usecase_v1_0137,adityagoyal222__django-lms,0,0.5,Manage Assignments,Create assignment
usecase_v1_0138,adityagoyal222__django-lms,0,0.5,Manage Assignments,Update assignment
usecase_v1_0139,adityagoyal222__django-lms,0,0.5,Manage Assignments,Delete assignment
usecase_v1_0140,adityagoyal222__django-lms,1,1.0,Submit Assignment,Submit assignment
usecase_v1_0141,adityagoyal222__django-lms,0,0.4,Submit Assignment,Delete assignment submission
usecase_v1_0142,adityagoyal222__django-lms,0,0.4,Manage Assignments,Grade assignment submission
usecase_v1_0143,adityagoyal222__django-lms,1,0.8,Create Resource,Create course resource
usecase_v1_0144,adityagoyal222__django-lms,0,0.4,Create Resource,Delete course resource
usecase_v1_0145,engripaye__library-management-system,0,0.5,Manage Books,Add book
usecase_v1_0146,engripaye__library-management-system,0,0.5,Search Books,List books
usecase_v1_0147,engripaye__library-management-system,1,1.0,Search Books,Search books
usecase_v1_0148,engripaye__library-management-system,0,0.4,Search Books,View book detail
usecase_v1_0149,engripaye__library-management-system,0,0.4,Manage Users,Register library user
usecase_v1_0150,engripaye__library-management-system,0,0.4,Manage Users,List library users
usecase_v1_0151,engripaye__library-management-system,1,1.0,Borrow a Book,Borrow book
usecase_v1_0152,engripaye__library-management-system,1,0.6667,Borrow and Return Book,Return borrowed book
usecase_v1_0153,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,1,0.8,Manage Students,Manage student records
usecase_v1_0154,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,1,1.0,Manage Courses,Manage courses
usecase_v1_0155,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,0,0.3333,Manage Students and Courses,Add course to student
usecase_v1_0156,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,0,0.2857,Manage Students and Courses,Remove course from student
usecase_v1_0157,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,1,0.5714,Add Passport Details,Manage student passport details
usecase_v1_0158,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,1,0.6667,Manage Course Reviews,Add course review
usecase_v1_0159,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,1,0.6667,Manage Course Reviews,Remove course review
usecase_v1_0160,mehmetpekdemir__Library-Management-System,0,0.4,Manage Books,List and view books
usecase_v1_0161,mehmetpekdemir__Library-Management-System,0,0.5,Manage Books,Search books
usecase_v1_0162,mehmetpekdemir__Library-Management-System,0,0.5,Manage Books,Create book
usecase_v1_0163,mehmetpekdemir__Library-Management-System,0,0.5,Manage books,Update book
usecase_v1_0164,mehmetpekdemir__Library-Management-System,0,0.5,Manage books,Delete book
usecase_v1_0165,mehmetpekdemir__Library-Management-System,1,1.0,Manage authors,Manage authors
usecase_v1_0166,mehmetpekdemir__Library-Management-System,1,1.0,Manage Categories,Manage categories
usecase_v1_0167,mehmetpekdemir__Library-Management-System,1,1.0,Manage Publishers,Manage publishers
usecase_v1_0168,RameshMF__library-management-system,1,0.8,Manage Books,Manage book catalog
usecase_v1_0169,RameshMF__library-management-system,0,0.4,Manage Users,Register library user
usecase_v1_0170,RameshMF__library-management-system,0,0.4,Manage users,List library users
usecase_v1_0171,RameshMF__library-management-system,0,0.5,Manage Books,Borrow book
usecase_v1_0172,RameshMF__library-management-system,1,0.8,Borrow and Return Book,Return book
usecase_v1_0173,RameshMF__library-management-system,0,0.4,Manage Books,View book detail
usecase_v1_0174,JacksonGao1999__StudentManagement,0,0.3333,Manage Students,List students with pagination
usecase_v1_0175,JacksonGao1999__StudentManagement,0,0.4,Manage Students,Validate student name
usecase_v1_0176,JacksonGao1999__StudentManagement,0,0.5,Manage Students,Create student
usecase_v1_0177,JacksonGao1999__StudentManagement,0,0.4,Manage Students,View and update student
usecase_v1_0178,JacksonGao1999__StudentManagement,0,0.5,Manage Students,Delete students
usecase_v1_0179,JacksonGao1999__StudentManagement,0,0.3333,View all departments,Load department options
usecase_v1_0180,Asitha123__Java-Spring-boot-Student-Management-System,0,0.5,Manage Students,List students
usecase_v1_0181,Asitha123__Java-Spring-boot-Student-Management-System,0,0.2857,Manage Students,Open student create or edit form
usecase_v1_0182,Asitha123__Java-Spring-boot-Student-Management-System,0,0.5,Manage Students,Save student
usecase_v1_0183,Asitha123__Java-Spring-boot-Student-Management-System,0,0.5,Manage Students,Delete student
