task_id,repository_folder,model,run_name,prompt_version,exact_name_match,substring_name_match,name_token_f1,description_token_f1,parse_error,runtime_error,pred_use_case_name,gold_use_case_name
usecase_v1_0019,thakurpdhiraj__library_management_system,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,1,1,1.0,0.3333,,,View Order History,View order history
usecase_v1_0020,thakurpdhiraj__library_management_system,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.8,0.5833,,,Filter Orders,Filter overdue orders
usecase_v1_0021,thakurpdhiraj__library_management_system,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.5,0.5714,,,Manage Orders,Search orders
usecase_v1_0022,thakurpdhiraj__library_management_system,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.3,,,Manage Orders,Mark order as collected
usecase_v1_0023,thakurpdhiraj__library_management_system,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.25,,,Manage Orders,Mark order as returned and generate invoice
usecase_v1_0024,thakurpdhiraj__library_management_system,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.32,,,User Login,Authenticate and access role-based views
usecase_v1_0025,abdulwahid880__School-Management-system-in-laravel-,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,1,1,1.0,0.3158,,,Manage Schools,Manage schools
usecase_v1_0026,abdulwahid880__School-Management-system-in-laravel-,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.4,0.4444,,,Manage Users,Register school users
usecase_v1_0027,abdulwahid880__School-Management-system-in-laravel-,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,1,1,1.0,0.3704,,,Manage Classes and Sections,Manage classes and sections
usecase_v1_0028,abdulwahid880__School-Management-system-in-laravel-,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,1,1,1.0,0.3333,,,Take Attendance,Take attendance
usecase_v1_0029,abdulwahid880__School-Management-system-in-laravel-,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.5,0.1818,,,Take Attendance,Adjust attendance
usecase_v1_0030,abdulwahid880__School-Management-system-in-laravel-,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.2857,0.2727,,,View Student Grades,Calculate and save grades
usecase_v1_0031,abdulwahid880__School-Management-system-in-laravel-,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,1,1,1.0,0.4211,,,View Grades,View grades
usecase_v1_0032,abdulwahid880__School-Management-system-in-laravel-,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,1,1,1.0,0.2353,,,Manage Fees,Manage fees
usecase_v1_0033,abdulwahid880__School-Management-system-in-laravel-,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.3333,0.2105,,,Manage Fees,Manage income and expenses
usecase_v1_0034,abdulwahid880__School-Management-system-in-laravel-,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,1,1,1.0,0.3333,,,Manage Exams,Manage exams
usecase_v1_0035,abdulwahid880__School-Management-system-in-laravel-,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.6667,0.3636,,,Manage Academic Settings,Manage academic content
usecase_v1_0036,abdulwahid880__School-Management-system-in-laravel-,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.8,0.1905,,,Manage Books,Manage library books
usecase_v1_0037,abdulwahid880__School-Management-system-in-laravel-,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.2857,0.4167,,,Manage issued books,Issue and return books
usecase_v1_0038,abdulwahid880__School-Management-system-in-laravel-,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.3333,0.4,,,Manage Users,Import and export users
usecase_v1_0039,4jean__lav_sms,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.4,0.4545,,,Manage Students,Manage student records
usecase_v1_0040,4jean__lav_sms,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.3125,,,Manage Student Promotions,Promote students
usecase_v1_0041,4jean__lav_sms,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.4,0.5926,,,Manage Time Tables,Manage timetable
usecase_v1_0042,4jean__lav_sms,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,1,1,1.0,0.6,,,Manage Payments,Manage payments
usecase_v1_0043,4jean__lav_sms,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.4,0.4545,,,View Student Marks,Manage marks
usecase_v1_0044,4jean__lav_sms,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.2857,0.1905,,,View Exam Results,View and print marksheet
usecase_v1_0045,4jean__lav_sms,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.2727,,,Manage Student Marks,Generate tabulation sheet
usecase_v1_0046,4jean__lav_sms,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.4,0.5263,,,Manage Classes,Manage academic structure
usecase_v1_0047,4jean__lav_sms,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,1,0.8,0.375,,,View Children Records,View children
usecase_v1_0048,4jean__lav_sms,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.1818,,,Edit Profile,Update own account
usecase_v1_0049,4jean__lav_sms,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.3333,0.3077,,,Manage Pins,Generate and verify pins
usecase_v1_0050,openfun__marsha,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,1,0.8,0.4545,,,Create Video,Create video resource
usecase_v1_0051,openfun__marsha,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.8,0.2609,,,Upload Video,Initiate video upload
usecase_v1_0052,openfun__marsha,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.8,0.1481,,,Upload Video,Complete video upload
usecase_v1_0053,openfun__marsha,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,1,0.6667,0.2963,,,View Video,View video in LMS
usecase_v1_0054,openfun__marsha,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,1,0.6667,0.5455,,,Upload Subtitles,Upload subtitles or transcripts
usecase_v1_0055,openfun__marsha,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.3333,0.1,,,Manage Video Thumbnails,Upload video thumbnail
usecase_v1_0056,openfun__marsha,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.4,0.3158,,,Upload Document,Create document resource
usecase_v1_0057,openfun__marsha,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.4,0.4545,,,Create Document,Upload document file
usecase_v1_0058,openfun__marsha,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,1,0.5,0.1905,,,Manage playlists,Manage playlist
usecase_v1_0059,openfun__marsha,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,1,0.6667,0.2069,,,Manage Playlist Accesses,Manage playlist access
usecase_v1_0060,openfun__marsha,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,1,1,1.0,0.8889,,,Start Live Session,Start live session
usecase_v1_0061,openfun__marsha,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.2222,0.4444,,,Manage Live Video Recording,Stop and harvest live session
usecase_v1_0062,openfun__marsha,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.5714,0.2308,,,Send xAPI Statement,Send video analytics statement
usecase_v1_0063,openfun__marsha,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.4,0.1905,,,Manage Classroom Recordings,Create classroom
usecase_v1_0064,openfun__marsha,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.3333,0.1053,,,Manage classroom documents,Upload classroom document
usecase_v1_0065,mwinamijr__django-scms,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.0833,,,Manage Teachers,Authenticate and view profile
usecase_v1_0066,mwinamijr__django-scms,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.4,0.1481,,,Manage Teachers,Manage teacher accounts
usecase_v1_0067,mwinamijr__django-scms,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.1111,,,Bulk Upload Teachers,Manage accountant accounts
usecase_v1_0068,mwinamijr__django-scms,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.1111,,,Bulk Upload Teachers,Manage parent accounts
usecase_v1_0069,mwinamijr__django-scms,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.4,0.3077,,,Manage Students,Manage student records
usecase_v1_0070,mwinamijr__django-scms,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.4,0.4,,,Manage Students,Bulk upload students
usecase_v1_0071,mwinamijr__django-scms,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.3333,0.1905,,,Manage Student Classes,Manage academic structure
usecase_v1_0072,mwinamijr__django-scms,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.5,0.4762,,,Bulk Upload Student Classes,Bulk upload academic data
usecase_v1_0073,mwinamijr__django-scms,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.3478,,,Upload Receipts,Record and allocate student payments
usecase_v1_0074,mwinamijr__django-scms,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.25,0.3704,,,Upload Receipts,Manage receipts and student debt overview
usecase_v1_0075,mwinamijr__django-scms,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.1667,,,Upload Receipts in Bulk,Update or reverse debts
usecase_v1_0076,mwinamijr__django-scms,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.4,0.1818,,,Manage Teacher Attendance,Record attendance
usecase_v1_0077,mwinamijr__django-scms,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,1,1,1.0,0.4211,,,Generate Timetable,Generate timetable
usecase_v1_0078,mwinamijr__django-scms,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.5714,0.4878,,,Manage School Events,Manage academic calendar events
usecase_v1_0079,tough-dev-school__education-backend,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.5,0.2581,,,View courses by group,View course group offerings
usecase_v1_0080,tough-dev-school__education-backend,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.7273,0.6207,,,Check Course Price with Promo Code,Check course price with promocode
usecase_v1_0081,tough-dev-school__education-backend,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,1,1,1.0,0.3448,,,Create Order Draft,Create order draft
usecase_v1_0082,tough-dev-school__education-backend,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,1,1,1.0,0.4138,,,Purchase Course,Purchase course
usecase_v1_0083,tough-dev-school__education-backend,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.6667,0.4848,,,Confirm order payment,Confirm paid order
usecase_v1_0084,tough-dev-school__education-backend,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.6667,0.2,,,View Purchased Courses,List purchased courses
usecase_v1_0085,tough-dev-school__education-backend,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.3333,0.0,,,View Module Details,View learning modules
usecase_v1_0086,tough-dev-school__education-backend,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.4,0.2609,,,View Lesson Details,View lessons
usecase_v1_0087,tough-dev-school__education-backend,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.2857,0.2609,,,View Material Detail,Read Notion learning material
usecase_v1_0088,tough-dev-school__education-backend,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.5714,0.4762,,,Update Material Cache,Refresh Notion material cache
usecase_v1_0089,tough-dev-school__education-backend,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,1,1,1.0,0.4615,,,Submit Homework Answer,Submit homework answer
usecase_v1_0090,tough-dev-school__education-backend,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,1,1,1.0,0.4828,,,React to homework answer,React to homework answer
usecase_v1_0091,tough-dev-school__education-backend,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.08,,,View Crosscheck Status,Review homework crosschecks
usecase_v1_0092,tough-dev-school__education-backend,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.4,0.0,,,View Diploma,Access diploma records
usecase_v1_0093,tough-dev-school__education-backend,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.5,0.1176,,,Manage users,List users
usecase_v1_0094,tough-dev-school__education-backend,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.1429,,,Passwordless Login,Manage authentication and password recovery
usecase_v1_0095,tough-dev-school__education-backend,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,1,0.6667,0.3077,,,Process Payment Notification,Process payment notifications
usecase_v1_0096,knowledgefactory4u__librarymanagementsystem,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.25,0.3478,,,Admin Login,Sign in to library admin panel
usecase_v1_0097,knowledgefactory4u__librarymanagementsystem,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.3333,0.2609,,,Manage Books,List and paginate books
usecase_v1_0098,knowledgefactory4u__librarymanagementsystem,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.5,0.2222,,,Manage books,Search books
usecase_v1_0099,knowledgefactory4u__librarymanagementsystem,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.16,,,Manage Books,Create book
usecase_v1_0100,knowledgefactory4u__librarymanagementsystem,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.1111,,,Manage books,Update book
usecase_v1_0101,knowledgefactory4u__librarymanagementsystem,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.3,,,Manage Books,Delete book
usecase_v1_0102,knowledgefactory4u__librarymanagementsystem,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,1,1,1.0,0.2857,,,Manage authors,Manage authors
usecase_v1_0103,knowledgefactory4u__librarymanagementsystem,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,1,1,1.0,0.4444,,,Manage categories,Manage categories
usecase_v1_0104,knowledgefactory4u__librarymanagementsystem,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,1,1,1.0,0.3158,,,Manage Publishers,Manage publishers
usecase_v1_0105,knowledgefactory4u__librarymanagementsystem,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.75,0.4444,,,Export CSV Data,Export library data to CSV
usecase_v1_0106,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.0,,,Manage Students,Register account
usecase_v1_0107,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.3333,0.2,,,Manage Students,Manage profile and password
usecase_v1_0108,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.2222,,,Manage Sessions and Semesters,View admin dashboard analytics
usecase_v1_0109,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.5,0.2,,,Manage Sessions and Semesters,Manage news and events
usecase_v1_0110,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.5714,0.2,,,Manage Sessions and Semesters,Manage academic sessions
usecase_v1_0111,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.6667,0.2222,,,Manage Sessions and Semesters,Manage semesters
usecase_v1_0112,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,1,1,1.0,0.2353,,,Manage Students,Manage students
usecase_v1_0113,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.5,0.2353,,,Manage Students,Manage lecturers
usecase_v1_0114,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.5,0.2353,,,Manage Students,Manage parents
usecase_v1_0115,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,1,0.6667,0.2222,,,Manage Programs and Courses,Manage programs
usecase_v1_0116,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.6667,0.2759,,,Manage Programs and Courses,Manage courses
usecase_v1_0117,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.3333,0.4,,,Manage Courses,Allocate courses to lecturers
usecase_v1_0118,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.1,,,Manage Courses,Upload course documentation
usecase_v1_0119,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.0952,,,Manage Courses,Upload course video tutorials
usecase_v1_0120,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.2857,,,Manage Course Registration,Register and drop courses
usecase_v1_0121,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,1,1,1.0,0.3333,,,Submit Student Scores,Submit student scores
usecase_v1_0122,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.5,0.25,,,View Grade Result,View grade and assessment results
usecase_v1_0123,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.2222,0.0,,,View Grade Result,Download registration form and result sheet
usecase_v1_0124,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.3333,0.25,,,Create Quiz,Create and manage quizzes
usecase_v1_0125,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.3333,0.0,,,Create Quiz,Create multiple-choice questions
usecase_v1_0126,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,1,0.5,0.0,,,Take Quiz,Take quiz and continue incomplete quiz
usecase_v1_0127,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.2857,0.1,,,Create Quiz,Review and mark quiz sittings
usecase_v1_0128,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.4,0.0,,,Take Quiz,View quiz progress
usecase_v1_0129,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.8,0.5556,,,Search content,Search learning content
usecase_v1_0130,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.3333,0.3,,,Make Payment,Pay through payment gateway
usecase_v1_0131,SkyCascade__SkyLearn,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.1333,,,Manage Payment Gateways,Create and view invoices
usecase_v1_0132,adityagoyal222__django-lms,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,1,0.6667,0.0952,,,Sign Up,Sign up and authenticate
usecase_v1_0133,adityagoyal222__django-lms,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,1,1,1.0,0.2105,,,Create Course,Create course
usecase_v1_0134,adityagoyal222__django-lms,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.2353,,,Enroll in Course,Browse courses
usecase_v1_0135,adityagoyal222__django-lms,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,1,1,1.0,0.0,,,Enroll in Course,Enroll in course
usecase_v1_0136,adityagoyal222__django-lms,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.3333,0.0,,,Enroll in Course,Unenroll from course
usecase_v1_0137,adityagoyal222__django-lms,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.0,,,Manage Assignments,Create assignment
usecase_v1_0138,adityagoyal222__django-lms,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.0,,,Manage Assignments,Update assignment
usecase_v1_0139,adityagoyal222__django-lms,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.0,,,Manage Assignments,Delete assignment
usecase_v1_0140,adityagoyal222__django-lms,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,1,1,1.0,0.5556,,,Submit Assignment,Submit assignment
usecase_v1_0141,adityagoyal222__django-lms,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.4,0.375,,,Submit Assignment,Delete assignment submission
usecase_v1_0142,adityagoyal222__django-lms,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.0,,,Manage Assignments,Grade assignment submission
usecase_v1_0143,adityagoyal222__django-lms,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.8,0.1429,,,Create Resource,Create course resource
usecase_v1_0144,adityagoyal222__django-lms,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.4,0.0,,,Create Resource,Delete course resource
usecase_v1_0145,engripaye__library-management-system,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.0,0.16,,,Manage Books,Add book
usecase_v1_0146,engripaye__library-management-system,qwen2.5-coder:14b,user_goal_v4_no_api_probe,user_goal_v4_no_api,0,0,0.5,0.4,,,Search Books,List books
