task_id,repository_folder,soft_name_match,soft_name_token_f1,pred_use_case_name,gold_use_case_name
usecase_v1_0153,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,0,0.4,Create student,Manage student records
usecase_v1_0154,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,0,0.0,Create course,Manage courses
usecase_v1_0155,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,1,1.0,Add Course to Student,Add course to student
usecase_v1_0156,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,1,1.0,Remove course from student,Remove course from student
usecase_v1_0157,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,1,0.5714,Add passport details,Manage student passport details
usecase_v1_0158,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,1,1.0,Add review for a course,Add course review
usecase_v1_0159,AdityaKshettri__Student-Database-Management-System-using-JAVA-Spring-Boot,1,0.8,Remove review,Remove course review
usecase_v1_0160,mehmetpekdemir__Library-Management-System,0,0.2857,Create/Add/Save book,List and view books
usecase_v1_0161,mehmetpekdemir__Library-Management-System,1,1.0,Search books,Search books
usecase_v1_0162,mehmetpekdemir__Library-Management-System,1,1.0,Create book,Create book
usecase_v1_0163,mehmetpekdemir__Library-Management-System,1,1.0,Update book,Update book
usecase_v1_0164,mehmetpekdemir__Library-Management-System,0,0.5,Remove book,Delete book
usecase_v1_0165,mehmetpekdemir__Library-Management-System,1,0.8,Manage author details,Manage authors
usecase_v1_0166,mehmetpekdemir__Library-Management-System,1,1.0,Manage categories,Manage categories
usecase_v1_0167,mehmetpekdemir__Library-Management-System,0,0.5,Create publisher,Manage publishers
usecase_v1_0168,RameshMF__library-management-system,1,0.8,Manage books,Manage book catalog
usecase_v1_0169,RameshMF__library-management-system,0,0.4,Create user,Register library user
usecase_v1_0170,RameshMF__library-management-system,1,0.8,List users,List library users
usecase_v1_0171,RameshMF__library-management-system,1,1.0,Borrow book,Borrow book
usecase_v1_0172,RameshMF__library-management-system,1,1.0,Return book,Return book
usecase_v1_0173,RameshMF__library-management-system,1,1.0,View book detail,View book detail
usecase_v1_0174,JacksonGao1999__StudentManagement,1,0.6667,List students,List students with pagination
usecase_v1_0175,JacksonGao1999__StudentManagement,0,0.2857,Check user name availability,Validate student name
usecase_v1_0176,JacksonGao1999__StudentManagement,1,1.0,Create student,Create student
usecase_v1_0177,JacksonGao1999__StudentManagement,1,0.6667,View student detail,View and update student
usecase_v1_0178,JacksonGao1999__StudentManagement,1,1.0,Delete students,Delete students
usecase_v1_0179,JacksonGao1999__StudentManagement,0,0.4,List departments,Load department options
usecase_v1_0180,Asitha123__Java-Spring-boot-Student-Management-System,1,1.0,List students,List students
usecase_v1_0181,Asitha123__Java-Spring-boot-Student-Management-System,0,0.2857,Save student,Open student create or edit form
usecase_v1_0182,Asitha123__Java-Spring-boot-Student-Management-System,1,1.0,Save student,Save student
usecase_v1_0183,Asitha123__Java-Spring-boot-Student-Management-System,1,1.0,Delete student,Delete student
